images,masks
cropped_0010_label_FCjmsocM_480_960.png,cropped_0010_label_FCjmsocM_480_960_mask.png
cropped_0010_label_FCjmsocM_3360_0.png,cropped_0010_label_FCjmsocM_3360_0_mask.png
cropped_0010_label_FCjmsocM_1440_2400.png,cropped_0010_label_FCjmsocM_1440_2400_mask.png
cropped_0002_label_BRxm2MyU_1920_2880.png,cropped_0002_label_BRxm2MyU_1920_2880_mask.png
cropped_0002_label_BRxm2MyU_2880_1920.png,cropped_0002_label_BRxm2MyU_2880_1920_mask.png
cropped_0002_label_BRxm2MyU_1920_0.png,cropped_0002_label_BRxm2MyU_1920_0_mask.png
cropped_0002_label_BRxm2MyU_960_0.png,cropped_0002_label_BRxm2MyU_960_0_mask.png
cropped_0002_label_BRxm2MyU_3840_960.png,cropped_0002_label_BRxm2MyU_3840_960_mask.png
cropped_0002_label_BRxm2MyU_960_1920.png,cropped_0002_label_BRxm2MyU_960_1920_mask.png
cropped_0002_label_BRxm2MyU_3360_960.png,cropped_0002_label_BRxm2MyU_3360_960_mask.png
cropped_0002_label_BRxm2MyU_2400_1440.png,cropped_0002_label_BRxm2MyU_2400_1440_mask.png
cropped_0002_label_BRxm2MyU_3360_0.png,cropped_0002_label_BRxm2MyU_3360_0_mask.png
cropped_0002_label_BRxm2MyU_0_0.png,cropped_0002_label_BRxm2MyU_0_0_mask.png
cropped_0002_label_BRxm2MyU_2880_1440.png,cropped_0002_label_BRxm2MyU_2880_1440_mask.png
cropped_0002_label_BRxm2MyU_1440_2880.png,cropped_0002_label_BRxm2MyU_1440_2880_mask.png
cropped_0002_label_BRxm2MyU_3360_480.png,cropped_0002_label_BRxm2MyU_3360_480_mask.png
cropped_0002_label_BRxm2MyU_3360_2880.png,cropped_0002_label_BRxm2MyU_3360_2880_mask.png
cropped_0002_label_BRxm2MyU_1920_2400.png,cropped_0002_label_BRxm2MyU_1920_2400_mask.png
cropped_0002_label_BRxm2MyU_1920_960.png,cropped_0002_label_BRxm2MyU_1920_960_mask.png
cropped_0002_label_BRxm2MyU_2400_2880.png,cropped_0002_label_BRxm2MyU_2400_2880_mask.png
cropped_0002_label_BRxm2MyU_960_2880.png,cropped_0002_label_BRxm2MyU_960_2880_mask.png
cropped_0002_label_BRxm2MyU_3840_480.png,cropped_0002_label_BRxm2MyU_3840_480_mask.png
cropped_0002_label_BRxm2MyU_480_0.png,cropped_0002_label_BRxm2MyU_480_0_mask.png
cropped_0002_label_BRxm2MyU_480_480.png,cropped_0002_label_BRxm2MyU_480_480_mask.png
cropped_0002_label_BRxm2MyU_3360_1440.png,cropped_0002_label_BRxm2MyU_3360_1440_mask.png
cropped_0002_label_BRxm2MyU_480_2880.png,cropped_0002_label_BRxm2MyU_480_2880_mask.png
cropped_0002_label_BRxm2MyU_2400_2400.png,cropped_0002_label_BRxm2MyU_2400_2400_mask.png
cropped_0002_label_BRxm2MyU_0_1440.png,cropped_0002_label_BRxm2MyU_0_1440_mask.png
cropped_0002_label_BRxm2MyU_0_1920.png,cropped_0002_label_BRxm2MyU_0_1920_mask.png
cropped_0002_label_BRxm2MyU_2400_1920.png,cropped_0002_label_BRxm2MyU_2400_1920_mask.png
cropped_0002_label_BRxm2MyU_1920_1920.png,cropped_0002_label_BRxm2MyU_1920_1920_mask.png
cropped_0002_label_BRxm2MyU_1440_2400.png,cropped_0002_label_BRxm2MyU_1440_2400_mask.png
cropped_00000023_2_1440_960.png,cropped_00000023_2_1440_960_mask.png
cropped_00000023_2_480_2880.png,cropped_00000023_2_480_2880_mask.png
cropped_00000023_2_3360_2880.png,cropped_00000023_2_3360_2880_mask.png
cropped_00000023_2_1440_1920.png,cropped_00000023_2_1440_1920_mask.png
cropped_00000023_2_3840_1920.png,cropped_00000023_2_3840_1920_mask.png
cropped_00000023_2_960_0.png,cropped_00000023_2_960_0_mask.png
cropped_00000023_2_2880_0.png,cropped_00000023_2_2880_0_mask.png
cropped_00000023_2_1920_2400.png,cropped_00000023_2_1920_2400_mask.png
cropped_00000023_2_1920_0.png,cropped_00000023_2_1920_0_mask.png
cropped_00000023_2_1440_2880.png,cropped_00000023_2_1440_2880_mask.png
cropped_00000023_2_2880_1920.png,cropped_00000023_2_2880_1920_mask.png
cropped_00000023_2_2400_480.png,cropped_00000023_2_2400_480_mask.png
cropped_00000023_2_480_2400.png,cropped_00000023_2_480_2400_mask.png
cropped_00000023_2_960_2880.png,cropped_00000023_2_960_2880_mask.png
cropped_00000023_2_2880_2880.png,cropped_00000023_2_2880_2880_mask.png
cropped_0003_label_lY40XnMe_960_1440.png,cropped_0003_label_lY40XnMe_960_1440_mask.png
cropped_0003_label_lY40XnMe_2400_960.png,cropped_0003_label_lY40XnMe_2400_960_mask.png
cropped_0003_label_lY40XnMe_480_0.png,cropped_0003_label_lY40XnMe_480_0_mask.png
cropped_0003_label_lY40XnMe_3360_1920.png,cropped_0003_label_lY40XnMe_3360_1920_mask.png
cropped_0003_label_lY40XnMe_1440_1920.png,cropped_0003_label_lY40XnMe_1440_1920_mask.png
cropped_0003_label_lY40XnMe_1920_1440.png,cropped_0003_label_lY40XnMe_1920_1440_mask.png
cropped_0003_label_lY40XnMe_1920_480.png,cropped_0003_label_lY40XnMe_1920_480_mask.png
cropped_0003_label_lY40XnMe_960_1920.png,cropped_0003_label_lY40XnMe_960_1920_mask.png
cropped_0003_label_lY40XnMe_3840_0.png,cropped_0003_label_lY40XnMe_3840_0_mask.png
cropped_0003_label_lY40XnMe_1920_1920.png,cropped_0003_label_lY40XnMe_1920_1920_mask.png
cropped_0003_label_lY40XnMe_3840_2880.png,cropped_0003_label_lY40XnMe_3840_2880_mask.png
cropped_0003_label_lY40XnMe_1920_960.png,cropped_0003_label_lY40XnMe_1920_960_mask.png
cropped_0003_label_lY40XnMe_2880_960.png,cropped_0003_label_lY40XnMe_2880_960_mask.png
cropped_0003_label_lY40XnMe_480_1920.png,cropped_0003_label_lY40XnMe_480_1920_mask.png
cropped_0003_label_lY40XnMe_2880_0.png,cropped_0003_label_lY40XnMe_2880_0_mask.png
cropped_0003_label_lY40XnMe_0_1920.png,cropped_0003_label_lY40XnMe_0_1920_mask.png
cropped_0003_label_lY40XnMe_1920_2880.png,cropped_0003_label_lY40XnMe_1920_2880_mask.png
cropped_0003_label_lY40XnMe_1440_1440.png,cropped_0003_label_lY40XnMe_1440_1440_mask.png
cropped_0003_label_lY40XnMe_2400_1440.png,cropped_0003_label_lY40XnMe_2400_1440_mask.png
cropped_0003_label_lY40XnMe_0_0.png,cropped_0003_label_lY40XnMe_0_0_mask.png
cropped_0003_label_lY40XnMe_2880_2880.png,cropped_0003_label_lY40XnMe_2880_2880_mask.png
cropped_0003_label_lY40XnMe_480_2400.png,cropped_0003_label_lY40XnMe_480_2400_mask.png
cropped_0008_label_l26civYo_480_1440.png,cropped_0008_label_l26civYo_480_1440_mask.png
cropped_0008_label_l26civYo_480_0.png,cropped_0008_label_l26civYo_480_0_mask.png
cropped_0008_label_l26civYo_1920_960.png,cropped_0008_label_l26civYo_1920_960_mask.png
cropped_0008_label_l26civYo_2400_0.png,cropped_0008_label_l26civYo_2400_0_mask.png
cropped_0008_label_l26civYo_2400_2400.png,cropped_0008_label_l26civYo_2400_2400_mask.png
cropped_0008_label_l26civYo_0_480.png,cropped_0008_label_l26civYo_0_480_mask.png
cropped_0008_label_l26civYo_1920_2400.png,cropped_0008_label_l26civYo_1920_2400_mask.png
cropped_0008_label_l26civYo_480_480.png,cropped_0008_label_l26civYo_480_480_mask.png
cropped_0008_label_l26civYo_3360_960.png,cropped_0008_label_l26civYo_3360_960_mask.png
cropped_0008_label_l26civYo_0_1440.png,cropped_0008_label_l26civYo_0_1440_mask.png
cropped_0008_label_l26civYo_2400_1440.png,cropped_0008_label_l26civYo_2400_1440_mask.png
cropped_0008_label_l26civYo_960_0.png,cropped_0008_label_l26civYo_960_0_mask.png
cropped_0008_label_l26civYo_1440_960.png,cropped_0008_label_l26civYo_1440_960_mask.png
cropped_0008_label_l26civYo_3360_2400.png,cropped_0008_label_l26civYo_3360_2400_mask.png
cropped_0008_label_l26civYo_0_0.png,cropped_0008_label_l26civYo_0_0_mask.png
cropped_0008_label_l26civYo_3840_1920.png,cropped_0008_label_l26civYo_3840_1920_mask.png
cropped_0008_label_l26civYo_0_1920.png,cropped_0008_label_l26civYo_0_1920_mask.png
cropped_0008_label_l26civYo_1920_480.png,cropped_0008_label_l26civYo_1920_480_mask.png
cropped_0008_label_l26civYo_960_2400.png,cropped_0008_label_l26civYo_960_2400_mask.png
cropped_0008_label_l26civYo_3840_0.png,cropped_0008_label_l26civYo_3840_0_mask.png
cropped_0008_label_l26civYo_1920_0.png,cropped_0008_label_l26civYo_1920_0_mask.png
cropped_0019_label_QbCmZ2ce_480_960.png,cropped_0019_label_QbCmZ2ce_480_960_mask.png
cropped_0019_label_QbCmZ2ce_2400_2880.png,cropped_0019_label_QbCmZ2ce_2400_2880_mask.png
cropped_0019_label_QbCmZ2ce_1440_480.png,cropped_0019_label_QbCmZ2ce_1440_480_mask.png
cropped_0019_label_QbCmZ2ce_2400_960.png,cropped_0019_label_QbCmZ2ce_2400_960_mask.png
cropped_0019_label_QbCmZ2ce_960_960.png,cropped_0019_label_QbCmZ2ce_960_960_mask.png
cropped_0019_label_QbCmZ2ce_3840_480.png,cropped_0019_label_QbCmZ2ce_3840_480_mask.png
cropped_0019_label_QbCmZ2ce_2880_1440.png,cropped_0019_label_QbCmZ2ce_2880_1440_mask.png
cropped_0019_label_QbCmZ2ce_3360_2880.png,cropped_0019_label_QbCmZ2ce_3360_2880_mask.png
cropped_0019_label_QbCmZ2ce_2400_1440.png,cropped_0019_label_QbCmZ2ce_2400_1440_mask.png
cropped_0019_label_QbCmZ2ce_960_0.png,cropped_0019_label_QbCmZ2ce_960_0_mask.png
cropped_0019_label_QbCmZ2ce_480_2400.png,cropped_0019_label_QbCmZ2ce_480_2400_mask.png
cropped_0019_label_QbCmZ2ce_3840_960.png,cropped_0019_label_QbCmZ2ce_3840_960_mask.png
cropped_0019_label_QbCmZ2ce_3360_2400.png,cropped_0019_label_QbCmZ2ce_3360_2400_mask.png
cropped_0010_label_tALCG3Yy_960_480.png,cropped_0010_label_tALCG3Yy_960_480_mask.png
cropped_0010_label_tALCG3Yy_2400_1920.png,cropped_0010_label_tALCG3Yy_2400_1920_mask.png
cropped_0010_label_tALCG3Yy_1920_960.png,cropped_0010_label_tALCG3Yy_1920_960_mask.png
cropped_0010_label_tALCG3Yy_480_2880.png,cropped_0010_label_tALCG3Yy_480_2880_mask.png
cropped_0010_label_tALCG3Yy_3840_1920.png,cropped_0010_label_tALCG3Yy_3840_1920_mask.png
cropped_0010_label_tALCG3Yy_0_1920.png,cropped_0010_label_tALCG3Yy_0_1920_mask.png
cropped_0010_label_tALCG3Yy_960_2400.png,cropped_0010_label_tALCG3Yy_960_2400_mask.png
cropped_0010_label_tALCG3Yy_2400_2400.png,cropped_0010_label_tALCG3Yy_2400_2400_mask.png
cropped_0010_label_tALCG3Yy_2880_1920.png,cropped_0010_label_tALCG3Yy_2880_1920_mask.png
cropped_0010_label_tALCG3Yy_3840_960.png,cropped_0010_label_tALCG3Yy_3840_960_mask.png
cropped_0010_label_tALCG3Yy_2880_2880.png,cropped_0010_label_tALCG3Yy_2880_2880_mask.png
cropped_0010_label_tALCG3Yy_960_2880.png,cropped_0010_label_tALCG3Yy_960_2880_mask.png
cropped_0010_label_tALCG3Yy_1920_1440.png,cropped_0010_label_tALCG3Yy_1920_1440_mask.png
cropped_0010_label_tALCG3Yy_2400_960.png,cropped_0010_label_tALCG3Yy_2400_960_mask.png
cropped_0010_label_tALCG3Yy_960_0.png,cropped_0010_label_tALCG3Yy_960_0_mask.png
cropped_0010_label_tALCG3Yy_2880_1440.png,cropped_0010_label_tALCG3Yy_2880_1440_mask.png
cropped_0010_label_tALCG3Yy_0_1440.png,cropped_0010_label_tALCG3Yy_0_1440_mask.png
cropped_0004_label_s2HioE5t_1920_1440.png,cropped_0004_label_s2HioE5t_1920_1440_mask.png
cropped_0004_label_s2HioE5t_3360_2400.png,cropped_0004_label_s2HioE5t_3360_2400_mask.png
cropped_0004_label_s2HioE5t_2880_1440.png,cropped_0004_label_s2HioE5t_2880_1440_mask.png
cropped_0004_label_s2HioE5t_3360_480.png,cropped_0004_label_s2HioE5t_3360_480_mask.png
cropped_0004_label_s2HioE5t_2400_480.png,cropped_0004_label_s2HioE5t_2400_480_mask.png
cropped_0004_label_s2HioE5t_1440_1440.png,cropped_0004_label_s2HioE5t_1440_1440_mask.png
cropped_0004_label_s2HioE5t_960_1920.png,cropped_0004_label_s2HioE5t_960_1920_mask.png
cropped_0004_label_s2HioE5t_3840_1920.png,cropped_0004_label_s2HioE5t_3840_1920_mask.png
cropped_0004_label_s2HioE5t_0_1440.png,cropped_0004_label_s2HioE5t_0_1440_mask.png
cropped_0004_label_s2HioE5t_960_960.png,cropped_0004_label_s2HioE5t_960_960_mask.png
cropped_0004_label_s2HioE5t_3360_0.png,cropped_0004_label_s2HioE5t_3360_0_mask.png
cropped_0004_label_s2HioE5t_1440_2880.png,cropped_0004_label_s2HioE5t_1440_2880_mask.png
cropped_0004_label_s2HioE5t_480_0.png,cropped_0004_label_s2HioE5t_480_0_mask.png
cropped_0004_label_s2HioE5t_480_480.png,cropped_0004_label_s2HioE5t_480_480_mask.png
cropped_0004_label_s2HioE5t_3360_1440.png,cropped_0004_label_s2HioE5t_3360_1440_mask.png
cropped_0004_label_s2HioE5t_960_1440.png,cropped_0004_label_s2HioE5t_960_1440_mask.png
cropped_0004_label_s2HioE5t_0_2400.png,cropped_0004_label_s2HioE5t_0_2400_mask.png
cropped_0004_label_s2HioE5t_1440_2400.png,cropped_0004_label_s2HioE5t_1440_2400_mask.png
cropped_0004_label_s2HioE5t_2880_0.png,cropped_0004_label_s2HioE5t_2880_0_mask.png
cropped_0009_label_XP0UKXUr_2400_1920.png,cropped_0009_label_XP0UKXUr_2400_1920_mask.png
cropped_0009_label_XP0UKXUr_960_2400.png,cropped_0009_label_XP0UKXUr_960_2400_mask.png
cropped_0009_label_XP0UKXUr_960_2880.png,cropped_0009_label_XP0UKXUr_960_2880_mask.png
cropped_0009_label_XP0UKXUr_2400_1440.png,cropped_0009_label_XP0UKXUr_2400_1440_mask.png
cropped_0009_label_XP0UKXUr_2880_960.png,cropped_0009_label_XP0UKXUr_2880_960_mask.png
cropped_0009_label_XP0UKXUr_2880_2400.png,cropped_0009_label_XP0UKXUr_2880_2400_mask.png
cropped_0009_label_XP0UKXUr_0_960.png,cropped_0009_label_XP0UKXUr_0_960_mask.png
cropped_0009_label_XP0UKXUr_480_0.png,cropped_0009_label_XP0UKXUr_480_0_mask.png
cropped_0009_label_XP0UKXUr_2880_2880.png,cropped_0009_label_XP0UKXUr_2880_2880_mask.png
cropped_0009_label_XP0UKXUr_480_2400.png,cropped_0009_label_XP0UKXUr_480_2400_mask.png
cropped_0009_label_XP0UKXUr_3840_2400.png,cropped_0009_label_XP0UKXUr_3840_2400_mask.png
cropped_0009_label_XP0UKXUr_1440_480.png,cropped_0009_label_XP0UKXUr_1440_480_mask.png
cropped_00000010_960_2880.png,cropped_00000010_960_2880_mask.png
cropped_00000010_2880_0.png,cropped_00000010_2880_0_mask.png
cropped_00000010_480_1440.png,cropped_00000010_480_1440_mask.png
cropped_00000010_1920_1440.png,cropped_00000010_1920_1440_mask.png
cropped_00000010_480_960.png,cropped_00000010_480_960_mask.png
cropped_00000010_0_2880.png,cropped_00000010_0_2880_mask.png
cropped_00000010_1440_960.png,cropped_00000010_1440_960_mask.png
cropped_00000010_1920_0.png,cropped_00000010_1920_0_mask.png
cropped_00000010_2400_480.png,cropped_00000010_2400_480_mask.png
cropped_00000010_2400_960.png,cropped_00000010_2400_960_mask.png
cropped_00000010_1920_960.png,cropped_00000010_1920_960_mask.png
cropped_00000010_1920_2880.png,cropped_00000010_1920_2880_mask.png
cropped_00000010_960_0.png,cropped_00000010_960_0_mask.png
cropped_00000010_3840_2880.png,cropped_00000010_3840_2880_mask.png
cropped_00000010_3840_2400.png,cropped_00000010_3840_2400_mask.png
cropped_00000010_1440_0.png,cropped_00000010_1440_0_mask.png
cropped_00000010_2880_2400.png,cropped_00000010_2880_2400_mask.png
cropped_00000010_3840_1440.png,cropped_00000010_3840_1440_mask.png
cropped_00000010_3360_2880.png,cropped_00000010_3360_2880_mask.png
cropped_00000010_1440_1440.png,cropped_00000010_1440_1440_mask.png
cropped_00000005_7_1920_2880.png,cropped_00000005_7_1920_2880_mask.png
cropped_00000005_7_1440_0.png,cropped_00000005_7_1440_0_mask.png
cropped_00000005_7_480_0.png,cropped_00000005_7_480_0_mask.png
cropped_00000005_7_960_480.png,cropped_00000005_7_960_480_mask.png
cropped_00000005_7_2400_2400.png,cropped_00000005_7_2400_2400_mask.png
cropped_00000005_7_1920_960.png,cropped_00000005_7_1920_960_mask.png
cropped_00000005_7_1440_960.png,cropped_00000005_7_1440_960_mask.png
cropped_00000005_7_2400_480.png,cropped_00000005_7_2400_480_mask.png
cropped_00000005_7_2400_960.png,cropped_00000005_7_2400_960_mask.png
cropped_00000005_7_960_0.png,cropped_00000005_7_960_0_mask.png
cropped_00000005_7_960_960.png,cropped_00000005_7_960_960_mask.png
cropped_00000005_7_1920_0.png,cropped_00000005_7_1920_0_mask.png
cropped_00000005_7_480_1440.png,cropped_00000005_7_480_1440_mask.png
cropped_00000005_7_1920_480.png,cropped_00000005_7_1920_480_mask.png
cropped_00000005_7_2880_480.png,cropped_00000005_7_2880_480_mask.png
cropped_00000005_7_480_960.png,cropped_00000005_7_480_960_mask.png
cropped_00000005_7_2400_1920.png,cropped_00000005_7_2400_1920_mask.png
cropped_00000005_7_480_480.png,cropped_00000005_7_480_480_mask.png
cropped_00000005_7_3360_1440.png,cropped_00000005_7_3360_1440_mask.png
cropped_00000005_7_2880_0.png,cropped_00000005_7_2880_0_mask.png
cropped_00000005_7_960_1440.png,cropped_00000005_7_960_1440_mask.png
cropped_0014_label_Z4lINfjt_1440_2880.png,cropped_0014_label_Z4lINfjt_1440_2880_mask.png
cropped_0014_label_Z4lINfjt_1440_1920.png,cropped_0014_label_Z4lINfjt_1440_1920_mask.png
cropped_0014_label_Z4lINfjt_0_1920.png,cropped_0014_label_Z4lINfjt_0_1920_mask.png
cropped_0014_label_Z4lINfjt_2400_480.png,cropped_0014_label_Z4lINfjt_2400_480_mask.png
cropped_0014_label_Z4lINfjt_2880_960.png,cropped_0014_label_Z4lINfjt_2880_960_mask.png
cropped_0014_label_Z4lINfjt_960_1920.png,cropped_0014_label_Z4lINfjt_960_1920_mask.png
cropped_0014_label_Z4lINfjt_3360_0.png,cropped_0014_label_Z4lINfjt_3360_0_mask.png
cropped_0014_label_Z4lINfjt_3360_1920.png,cropped_0014_label_Z4lINfjt_3360_1920_mask.png
cropped_0014_label_Z4lINfjt_1440_2400.png,cropped_0014_label_Z4lINfjt_1440_2400_mask.png
cropped_0014_label_Z4lINfjt_480_0.png,cropped_0014_label_Z4lINfjt_480_0_mask.png
cropped_0014_label_Z4lINfjt_0_2880.png,cropped_0014_label_Z4lINfjt_0_2880_mask.png
cropped_0014_label_Z4lINfjt_2400_1440.png,cropped_0014_label_Z4lINfjt_2400_1440_mask.png
cropped_0014_label_Z4lINfjt_960_480.png,cropped_0014_label_Z4lINfjt_960_480_mask.png
cropped_0014_label_Z4lINfjt_1440_960.png,cropped_0014_label_Z4lINfjt_1440_960_mask.png
cropped_0014_label_Z4lINfjt_3360_1440.png,cropped_0014_label_Z4lINfjt_3360_1440_mask.png
cropped_0014_label_Z4lINfjt_960_2400.png,cropped_0014_label_Z4lINfjt_960_2400_mask.png
cropped_0014_label_1XDZxhBC_1920_480.png,cropped_0014_label_1XDZxhBC_1920_480_mask.png
cropped_0014_label_1XDZxhBC_1920_1440.png,cropped_0014_label_1XDZxhBC_1920_1440_mask.png
cropped_0014_label_1XDZxhBC_2400_480.png,cropped_0014_label_1XDZxhBC_2400_480_mask.png
cropped_0014_label_1XDZxhBC_2880_0.png,cropped_0014_label_1XDZxhBC_2880_0_mask.png
cropped_0014_label_1XDZxhBC_960_960.png,cropped_0014_label_1XDZxhBC_960_960_mask.png
cropped_0014_label_1XDZxhBC_1440_2400.png,cropped_0014_label_1XDZxhBC_1440_2400_mask.png
cropped_0014_label_1XDZxhBC_2400_1920.png,cropped_0014_label_1XDZxhBC_2400_1920_mask.png
cropped_0014_label_1XDZxhBC_1440_480.png,cropped_0014_label_1XDZxhBC_1440_480_mask.png
cropped_0014_label_1XDZxhBC_3840_1440.png,cropped_0014_label_1XDZxhBC_3840_1440_mask.png
cropped_0014_label_1XDZxhBC_1920_0.png,cropped_0014_label_1XDZxhBC_1920_0_mask.png
cropped_0014_label_1XDZxhBC_2400_0.png,cropped_0014_label_1XDZxhBC_2400_0_mask.png
cropped_0014_label_1XDZxhBC_2880_480.png,cropped_0014_label_1XDZxhBC_2880_480_mask.png
cropped_0014_label_1XDZxhBC_2880_960.png,cropped_0014_label_1XDZxhBC_2880_960_mask.png
cropped_0014_label_1XDZxhBC_3840_2400.png,cropped_0014_label_1XDZxhBC_3840_2400_mask.png
cropped_0014_label_1XDZxhBC_2400_960.png,cropped_0014_label_1XDZxhBC_2400_960_mask.png
cropped_0014_label_1XDZxhBC_3360_0.png,cropped_0014_label_1XDZxhBC_3360_0_mask.png
cropped_0014_label_1XDZxhBC_480_2880.png,cropped_0014_label_1XDZxhBC_480_2880_mask.png
cropped_0014_label_1XDZxhBC_1440_960.png,cropped_0014_label_1XDZxhBC_1440_960_mask.png
cropped_0005_label_FCjmsocM_1440_2400.png,cropped_0005_label_FCjmsocM_1440_2400_mask.png
cropped_0005_label_FCjmsocM_2400_0.png,cropped_0005_label_FCjmsocM_2400_0_mask.png
cropped_0005_label_FCjmsocM_480_2400.png,cropped_0005_label_FCjmsocM_480_2400_mask.png
cropped_0005_label_FCjmsocM_480_1440.png,cropped_0005_label_FCjmsocM_480_1440_mask.png
cropped_0005_label_FCjmsocM_1440_0.png,cropped_0005_label_FCjmsocM_1440_0_mask.png
cropped_0005_label_FCjmsocM_0_0.png,cropped_0005_label_FCjmsocM_0_0_mask.png
cropped_0005_label_FCjmsocM_1920_0.png,cropped_0005_label_FCjmsocM_1920_0_mask.png
cropped_0005_label_FCjmsocM_2400_2880.png,cropped_0005_label_FCjmsocM_2400_2880_mask.png
cropped_0005_label_FCjmsocM_960_480.png,cropped_0005_label_FCjmsocM_960_480_mask.png
cropped_0005_label_FCjmsocM_3360_960.png,cropped_0005_label_FCjmsocM_3360_960_mask.png
cropped_0005_label_FCjmsocM_1920_480.png,cropped_0005_label_FCjmsocM_1920_480_mask.png
cropped_0005_label_FCjmsocM_960_2400.png,cropped_0005_label_FCjmsocM_960_2400_mask.png
cropped_0005_label_FCjmsocM_480_480.png,cropped_0005_label_FCjmsocM_480_480_mask.png
cropped_0005_label_FCjmsocM_1920_1440.png,cropped_0005_label_FCjmsocM_1920_1440_mask.png
cropped_0005_label_FCjmsocM_960_0.png,cropped_0005_label_FCjmsocM_960_0_mask.png
cropped_0005_label_FCjmsocM_480_0.png,cropped_0005_label_FCjmsocM_480_0_mask.png
cropped_0005_label_FCjmsocM_1440_480.png,cropped_0005_label_FCjmsocM_1440_480_mask.png
cropped_0005_label_FCjmsocM_2400_480.png,cropped_0005_label_FCjmsocM_2400_480_mask.png
cropped_0016_label_h2qBCL3Q_3840_2400.png,cropped_0016_label_h2qBCL3Q_3840_2400_mask.png
cropped_0016_label_h2qBCL3Q_1920_960.png,cropped_0016_label_h2qBCL3Q_1920_960_mask.png
cropped_0016_label_h2qBCL3Q_1440_2400.png,cropped_0016_label_h2qBCL3Q_1440_2400_mask.png
cropped_0016_label_h2qBCL3Q_960_1920.png,cropped_0016_label_h2qBCL3Q_960_1920_mask.png
